  260,20190106,   30
  260,20190107,   70
  260,20190108,   80
  260,20190109,   70
  260,20190110,   40
  260,20190111,   40
  260,20190112,   60
  260,20190113,   70
  260,20190114,   60
  260,20190115,   60
  260,20190116,   70
  260,20190117,   50
  260,20190118,   40
  260,20190119,   40
  260,20190120,   30
  260,20190121,   30
  260,20190122,   60
  260,20190123,   40
  260,20190124,   20
  260,20190125,   50
  260,20190126,   70
  260,20190127,   70
  260,20190128,   70
  260,20190129,   50
  260,20190130,   30
  260,20190131,   50
  260,20190201,   50
  260,20190202,   30
  260,20190203,   40
  260,20190204,   70
  260,20190205,   40
  260,20190206,   50
  260,20190207,  100
  260,20190208,   90
  260,20190209,  110
  260,20190210,   70
  260,20190211,   50
  260,20190212,   50
  260,20190213,   40
  260,20190214,   30
  260,20190215,   40
  260,20190216,   40
  260,20190217,   40
  260,20190218,   40
  260,20190219,   60
  260,20190220,   50
  260,20190221,   50
  260,20190222,   30
  260,20190223,   40
  260,20190224,   30
  260,20190225,   30
  260,20190226,   20
  260,20190227,   40
  260,20190228,   60
  260,20190301,   40
  260,20190302,   70
  260,20190303,   80
  260,20190304,  100
  260,20190305,   70
  260,20190306,   60
  260,20190307,  110
  260,20190308,   70
  260,20190309,  100
  260,20190310,   90
  260,20190311,   90
  260,20190312,   90
  260,20190313,   90
  260,20190314,   90
  260,20190315,   90
  260,20190316,  100
  260,20190317,  100
  260,20190318,   50
  260,20190319,   30
  260,20190320,   40
  260,20190321,   40
  260,20190322,   30
  260,20190323,   40
  260,20190324,   40
  260,20190325,   80
  260,20190326,   40
  260,20190327,   30
  260,20190328,   30
  260,20190329,   20
  260,20190330,   30
  260,20190331,   60
  260,20190401,   50
  260,20190402,   50
  260,20190403,   60
  260,20190404,   40
  260,20190405,   50
  260,20190406,   40
  260,20190407,   60
  260,20190408,   50
  260,20190409,   70
  260,20190410,   70
  260,20190411,   60
  260,20190412,   50
  260,20190413,   60
  260,20190414,   60
  260,20190415,   70
  260,20190416,   60
  260,20190417,   50
  260,20190418,   70
  260,20190419,   50
  260,20190420,   50
  260,20190421,   30
  260,20190422,   70
  260,20190423,   70
  260,20190424,   80
  260,20190425,   70
  260,20190426,   50
  260,20190427,   60
  260,20190428,   40
  260,20190429,   50
  260,20190430,   30
  260,20190501,   30
  260,20190502,   50
  260,20190503,   40
  260,20190504,   60
  260,20190505,   60
  260,20190506,   50
  260,20190507,   40
  260,20190508,   60
  260,20190509,   50
  260,20190510,   30
  260,20190511,   60
  260,20190512,   50
  260,20190513,   50
  260,20190514,   50
  260,20190515,   50
  260,20190516,   70
  260,20190517,   50
  260,20190518,   50
  260,20190519,   50
  260,20190520,   40
  260,20190521,   50
  260,20190522,   40
  260,20190523,   50
  260,20190524,   50
  260,20190525,   40
  260,20190526,   80
  260,20190527,   50
  260,20190528,   50
  260,20190529,   40
  260,20190530,   60
  260,20190531,   50
  260,20190601,   30
  260,20190602,   60
  260,20190603,   50
  260,20190604,   70
  260,20190605,   50
  260,20190606,   50
  260,20190607,   80
  260,20190608,   90
  260,20190609,   30
  260,20190610,   60
  260,20190611,   40
  260,20190612,   50
  260,20190613,   70
  260,20190614,   50
  260,20190615,   40
  260,20190616,   50
  260,20190617,   40
  260,20190618,   40
  260,20190619,   50
  260,20190620,   60
  260,20190621,   40
  260,20190622,   50
  260,20190623,   50
  260,20190624,   50
  260,20190625,   50
  260,20190626,   50
  260,20190627,   50
  260,20190628,   40
  260,20190629,   40
  260,20190630,   50
  260,20190701,   50
  260,20190702,   40
  260,20190703,   50
  260,20190704,   30
  260,20190705,   40
  260,20190706,   50
  260,20190707,   50
  260,20190708,   50
  260,20190709,   40
  260,20190710,   30
  260,20190711,   40
  260,20190712,   40
  260,20190713,   40
  260,20190714,   50
  260,20190715,   40
  260,20190716,   20
  260,20190717,   30
  260,20190718,   50
  260,20190719,   40
  260,20190720,   50
  260,20190721,   40
  260,20190722,   50
  260,20190723,   30
  260,20190724,   40
  260,20190725,   30
  260,20190726,   60
  260,20190727,   40
  260,20190728,   40
  260,20190729,   30
  260,20190730,   60
  260,20190731,   70
  260,20190801,   40
  260,20190802,   50
  260,20190803,   40
  260,20190804,   30
  260,20190805,   50
  260,20190806,   50
  260,20190807,   60
  260,20190808,   50
  260,20190809,   50
  260,20190810,  100
  260,20190811,   70
  260,20190812,   50
  260,20190813,   50
  260,20190814,   50
  260,20190815,   60
  260,20190816,   50
  260,20190817,   50
  260,20190818,   40
  260,20190819,   60
  260,20190820,   50
  260,20190821,   40
  260,20190822,   40
  260,20190823,   20
  260,20190824,   30
  260,20190825,   30
  260,20190826,   40
  260,20190827,   30
  260,20190828,   50
  260,20190829,   50
  260,20190830,   40
  260,20190831,   40
  260,20190901,   50
  260,20190902,   40
  260,20190903,   40
  260,20190904,   60
  260,20190905,   60
  260,20190906,   70
  260,20190907,   40
  260,20190908,   40
  260,20190909,   30
  260,20190910,   20
  260,20190911,   60
  260,20190912,   50
  260,20190913,   40
  260,20190914,   30
  260,20190915,   40
  260,20190916,   20
  260,20190917,   50
  260,20190918,   40
  260,20190919,   30
  260,20190920,   30
  260,20190921,   60
  260,20190922,   50
  260,20190923,   40
  260,20190924,   40
  260,20190925,   50
  260,20190926,   60
  260,20190927,   70
  260,20190928,   80
  260,20190929,   70
  260,20190930,   60
  260,20191001,   60
  260,20191002,   60
  260,20191003,   30
  260,20191004,   60
  260,20191005,   40
  260,20191006,   70
  260,20191007,   50
  260,20191008,   50
  260,20191009,   60
  260,20191010,   60
  260,20191011,   70
  260,20191012,   70
  260,20191013,   60
  260,20191014,   40
  260,20191015,   40
  260,20191016,   50
  260,20191017,   40
  260,20191018,   90
  260,20191019,   50
  260,20191020,   30
  260,20191021,   40
  260,20191022,   40
  260,20191023,   40
  260,20191024,   60
  260,20191025,   70
  260,20191026,   70
  260,20191027,   40
  260,20191028,   30
  260,20191029,   40
  260,20191030,   60
  260,20191031,   40
  260,20191101,   40
  260,20191102,   70
  260,20191103,   50
  260,20191104,   40
  260,20191105,   20
  260,20191106,   30
  260,20191107,   50
  260,20191108,   30
  260,20191109,   70
  260,20191110,   20
  260,20191111,   60
  260,20191112,   60
  260,20191113,   60
  260,20191114,   50
  260,20191115,   50
  260,20191116,   30
  260,20191117,   30
  260,20191118,   40
  260,20191119,   40
  260,20191120,   40
  260,20191121,   50
  260,20191122,   50
  260,20191123,   50
  260,20191124,   20
  260,20191125,   40
  260,20191126,   50
